position,flow_cell_id,product_code,passed,total_pore_count,timestamp
6C,PAG88667,FLO-PRO002,False,4536,1701797104
6C,PAS44719,FLO-PRO114M,True,7113,1708441648
6C,PAW64131,FLO-PRO114M,True,6072,1721322304
6C,PAS45365,FLO-PRO114M,True,6401,1711989282
6C,PAS67766,FLO-PRO114M,True,6177,1721315908
6C,PAY89773,FLO-PRO114M,True,5368,1722353010
6C,PAW67716,FLO-PRO114M,True,6459,1717600107
6C,PAW17481,FLO-PRO114M,True,6865,1711373550
6C,PAU29658,FLO-PRO114M,True,6506,1721326838
6C,PAW63393,FLO-PRO114M,True,8116,1714483725
6C,PAM72888,FLO-PRO002,True,6836,1697809784
6C,PAU31663,FLO-PRO114M,True,5926,1712066783
6C,PAW65052,FLO-PRO114M,True,7244,1720724151
6C,PAQ72414,FLO-PRO114M,True,6574,1701879938
6C,PAU32115,FLO-PRO114M,True,7646,1702914005
6C,PAO48198,FLO-PRO114M,True,5751,1713966540
6C,PAY63128,FLO-PRO114M,True,6744,1723641173
6C,PAQ73843,FLO-PRO114M,True,7374,1699887834
6C,PAM73389,FLO-PRO002,True,5208,1698157719
6C,PAW73154,FLO-PRO114M,True,8320,1718212755
6C,PAS40372,FLO-PRO114M,True,7257,1697640129
6C,PAQ57589,FLO-PRO114M,True,7219,1702924652
6C,PAQ61361,FLO-PRO114M,True,5828,1699282613
6C,PAU43404,FLO-PRO114M,True,6512,1709052086
6C,PAS65532,FLO-PRO114M,True,6038,1701101033
6C,PAW23065,FLO-PRO114M,True,6680,1710945310
6C,PAQ74172,FLO-PRO114M,True,6395,1700143772
6C,PAQ10706,FLO-PRO114M,False,0,1726504101
6C,PAW64346,FLO-PRO114M,True,6288,1716394692
6C,PAW95572,FLO-PRO114M,True,6639,1720722483
6C,PAM79877,FLO-PRO002,True,7726,1698159571
6C,PAY02163,FLO-PRO114M,True,7186,1720543844
6C,PAW70589,FLO-PRO114M,True,6898,1720789823
6C,PAW56806,FLO-PRO114M,True,6760,1720546370
6C,PAU50106,FLO-PRO114M,True,6171,1709139215
6C,PAW23468,FLO-PRO114M,True,7045,1712586895
6C,PAW73163,FLO-PRO114M,True,8357,1719246425
6C,PAQ72899,FLO-PRO114M,True,6652,1705513437
6C,PAQ72871,FLO-PRO114M,True,6574,1700490533
6C,PAU49229,FLO-PRO114M,True,7226,1709659924
6C,PAO97723,FLO-PRO114M,False,4918,1712588761
6C,PAU53628,FLO-PRO114M,True,6978,1709657241
6C,PAQ63401,FLO-PRO114M,True,8116,1701700604
6C,PAY86334,FLO-PRO114M,True,5927,1725374884
6C,PAS59524,FLO-PRO114M,True,6111,1700497647
6C,PAW71513,FLO-PRO114M,True,7401,1718120676
6C,PAQ69963,FLO-PRO114M,True,7261,1699368453
6C,PAU29766,FLO-PRO114M,True,7895,1702920204
6C,PAW60387,FLO-PRO114M,True,8081,1713976564
6C,PAW64198,FLO-PRO114M,True,8432,1715619660
6C,PAQ74461,FLO-PRO114M,True,7544,1701271324
6C,PAW28552,FLO-PRO114M,True,7587,1711379944
6C,PAQ71236,FLO-PRO114M,True,5891,1700493139
6C,PAQ60940,FLO-PRO114M,True,5873,1699980007
6C,PAS67940,FLO-PRO114M,True,6251,1709226761
6C,PAU57161,FLO-PRO114M,True,6722,1710172037
6C,PAQ86674,FLO-PRO114M,True,5041,1721325319
6C,PAQ72414,FLO-PRO114M,True,6949,1699284816
6C,PAU31804,FLO-PRO114M,True,6416,1721319897
6C,PAS45717,FLO-PRO114M,True,6836,1708454047
6D,PAU32213,FLO-PRO114M,False,4980,1721319888
6D,PAW73568,FLO-PRO114M,True,8195,1717001546
6D,PAM72829,FLO-PRO002,True,7138,1698159500
6D,PAG88811,FLO-PRO002,False,4441,1701797123
6D,PAQ74950,FLO-PRO114M,True,6436,1721326844
6D,PAS63716,FLO-PRO114M,True,6178,1709226768
6D,PAY10360,FLO-PRO114M,True,6923,1723641167
6D,PAQ74613,FLO-PRO114M,True,6592,1701101042
6D,PAS45555,FLO-PRO114M,False,4824,1708441647
6D,PAW70602,FLO-PRO114M,True,6473,1720789831
6D,PAW68989,FLO-PRO114M,True,6827,1720452367
6D,PAW95958,FLO-PRO114M,True,7555,1720722483
6D,PAU43570,FLO-PRO114M,True,7081,1709052097
6D,PAU30975,FLO-PRO114M,True,6052,1721315909
6D,PAM73160,FLO-PRO002,False,512,1698158481
6D,PAQ62083,FLO-PRO114M,True,7067,1705513442
6D,PAW60595,FLO-PRO114M,True,8508,1714483723
6D,PAW95955,FLO-PRO114M,True,8368,1720543841
6D,PAY86302,FLO-PRO114M,True,5907,1725374878
6D,PAY89198,FLO-PRO114M,True,5675,1722353016
6D,PAU54572,FLO-PRO114M,True,7504,1709139218
6D,PAW28206,FLO-PRO114M,True,8303,1712586900
6D,PAW64349,FLO-PRO114M,True,7373,1715619659
6D,PAU31398,FLO-PRO114M,True,6726,1709652273
6D,PAU57667,FLO-PRO114M,True,6490,1707239143
6D,PAS57547,FLO-PRO114M,True,8011,1699971105
6D,PAQ72871,FLO-PRO114M,True,6268,1701877402
6D,CTC43564,FLO-PRO002,False,0,1724772703
6D,PAM72835,FLO-PRO002,True,6701,1697813115
6D,PAW64381,FLO-PRO114M,True,6113,1721322303
6D,PAU57066,FLO-PRO114M,True,6212,1710172032
6D,PAW28548,FLO-PRO114M,True,8077,1711379945
6D,PAW23104,FLO-PRO114M,True,7522,1710945318
6D,PAU31744,FLO-PRO114M,False,4476,1726504105
6D,PAQ72760,FLO-PRO114M,True,7523,1699368455
6D,PAO92557,FLO-PRO114M,True,6008,1717521161
6D,PAU57089,FLO-PRO114M,True,7922,1709657245
6D,PAW28645,FLO-PRO114M,True,6865,1712066786
6D,PAU31628,FLO-PRO114M,False,4467,1721323702
6D,PAK62826,FLO-PRO114M,True,5759,1712588757
6D,PAW70816,FLO-PRO114M,True,8221,1713976565
6D,PAU30243,FLO-PRO114M,True,8744,1702914008
6D,PAM30995,FLO-PRO002,False,4250,1698157715
6D,PAW18571,FLO-PRO114M,True,8056,1711373548
6D,PAW73679,FLO-PRO114M,True,8513,1718120673
6D,PAS32691,FLO-PRO114M,False,76,1708454045
6D,PAW71687,FLO-PRO114M,True,7818,1718212751
6D,PAS46328,FLO-PRO114M,False,4503,1711989280
6D,PAS39842,FLO-PRO114M,True,7790,1697640127
6D,PAQ73922,FLO-PRO114M,True,6077,1699284716
6D,PAQ69605,FLO-PRO114M,True,7154,1701700599
6D,PAQ72340,FLO-PRO114M,True,7490,1699980010
6D,PAU29853,FLO-PRO114M,True,7924,1706023640
6D,PAU32330,FLO-PRO114M,True,7567,1709659925
6D,PAQ61655,FLO-PRO114M,True,7431,1701096380
6D,PAQ74542,FLO-PRO114M,True,7283,1699887830
6D,PAU29658,FLO-PRO114M,True,6944,1702924652
6D,PAQ61344,FLO-PRO114M,True,6763,1700490532
6D,PAU29796,FLO-PRO114M,True,8167,1702920211
6D,PAW65144,FLO-PRO114M,True,6277,1725626362
6D,PAW62766,FLO-PRO114M,True,7782,1716394689
6D,PAY62692,FLO-PRO114M,True,6754,1717600110
6D,PAQ62087,FLO-PRO114M,True,6538,1701880017
6D,PAW73553,FLO-PRO114M,True,7390,1720724148
6D,PAS63748,FLO-PRO114M,True,6089,1709050484
6D,PAQ84667,FLO-PRO114M,True,5714,1721325324
6D,PAQ74256,FLO-PRO114M,True,7341,1699282618
6D,PAQ74510,FLO-PRO114M,True,7774,1700493033
6D,PAW64992,FLO-PRO114M,True,7417,1719246422
6D,PAQ74120,FLO-PRO114M,True,7200,1701271323
6D,PAS59927,FLO-PRO114M,True,6868,1700497581
6D,PAM73525,FLO-PRO002,False,809,1697809777
6D,PAQ08495,FLO-PRO114M,False,3909,1713966539
6E,PAQ72861,FLO-PRO114M,True,7904,1699368455
6E,PAW60953,FLO-PRO114M,True,7353,1715619544
6E,PAW73514,FLO-PRO114M,True,7992,1719246426
6E,PAO99808,FLO-PRO114M,False,0,1717521159
6E,PAW73125,FLO-PRO114M,True,8036,1718120678
6E,PAQ61531,FLO-PRO114M,True,5618,1701877390
6E,PAU50284,FLO-PRO114M,True,7010,1706023635
6E,PAQ23914,FLO-PRO002,True,7828,1697809796
6E,PAQ63802,FLO-PRO114M,True,7221,1705513437
6E,PAQ52338,FLO-PRO114M,True,6284,1712588756
6E,PAW73161,FLO-PRO114M,True,6668,1717600107
6E,PAU31083,FLO-PRO114M,True,5571,1721315910
6E,PAU29789,FLO-PRO114M,True,7815,1702914006
6E,PAS65769,FLO-PRO114M,True,6542,1700497648
6E,PAW73491,FLO-PRO114M,True,7070,1720724147
6E,PAQ72850,FLO-PRO114M,True,7625,1701271326
6E,PAW23512,FLO-PRO114M,True,7284,1720722492
6E,PAO20032,FLO-PRO114M,False,2880,1721326843
6E,PAQ61305,FLO-PRO114M,True,7260,1699887830
6E,PAS46426,FLO-PRO114M,True,5943,1711989282
6E,PAW62868,FLO-PRO114M,True,7771,1716394692
6E,PAQ72480,FLO-PRO114M,True,6978,1699282623
6E,PAS65820,FLO-PRO114M,True,7664,1701096380
6E,PAU54596,FLO-PRO114M,True,7001,1707239143
6E,PAY54545,FLO-PRO114M,False,4972,1722353012
6E,PAY06451,FLO-PRO114M,True,7722,1725374888
6E,PAS60763,FLO-PRO114M,True,7345,1697640127
6E,PAY87833,FLO-PRO114M,True,7343,1723641172
6E,PAS65622,FLO-PRO114M,True,6302,1709050484
6E,PAS59858,FLO-PRO114M,True,6787,1701101037
6E,PAU47508,FLO-PRO114M,True,7017,1708454047
6E,PAO48208,FLO-PRO114M,True,6676,1713966540
6E,PAQ74046,FLO-PRO114M,True,6716,1701700605
6E,PAU29924,FLO-PRO114M,True,7602,1708441648
6E,PAW80758,FLO-PRO114M,True,5811,1721323695
6E,PAU43499,FLO-PRO114M,True,8056,1709054948
6E,PAU50696,FLO-PRO114M,True,7046,1709657243
6E,PAW28342,FLO-PRO114M,True,7972,1711379941
6E,PAW19398,FLO-PRO114M,True,7580,1711373550
6E,PAS11599,FLO-PRO114M,True,6004,1721325324
6E,PAW56340,FLO-PRO114M,True,6842,1720452368
6E,PAW63853,FLO-PRO114M,True,6545,1720789831
6E,PAW28727,FLO-PRO114M,True,8418,1712586897
6E,PAU43509,FLO-PRO114M,True,7494,1709052089
6E,PAU37808,FLO-PRO114M,True,7332,1710172036
6E,PAU31458,FLO-PRO114M,True,5164,1721319952
6E,PAQ72518,FLO-PRO114M,True,6662,1700493139
6E,PAS56639,FLO-PRO114M,True,8179,1699980015
6E,PAW28632,FLO-PRO114M,True,7566,1710945320
6E,PAW72133,FLO-PRO114M,True,7582,1713976563
6E,PAS67976,FLO-PRO114M,True,5763,1709139215
6E,PAM30096,FLO-PRO002,True,7928,1698157717
6E,PAS62214,FLO-PRO114M,True,5547,1709226757
6E,PAW73492,FLO-PRO114M,True,7693,1718212747
6E,PAY03852,FLO-PRO114M,True,6457,1725626364
6E,PAQ72535,FLO-PRO114M,True,6679,1700490534
6E,PAS65886,FLO-PRO114M,True,6141,1721322307
6E,PAU50251,FLO-PRO114M,True,6819,1708532926
6E,PAY16757,FLO-PRO114M,True,6449,1727193165
6E,PAQ74950,FLO-PRO114M,True,6999,1702924647
6E,PAO18311,FLO-PRO114M,False,4223,1726504107
6E,PAW71771,FLO-PRO114M,True,8001,1714483719
6E,PAW68302,FLO-PRO114M,True,7658,1720543839
6E,PAS46093,FLO-PRO114M,True,6340,1718125942
6E,PAQ74465,FLO-PRO114M,True,6640,1701103566
6E,PAU31668,FLO-PRO114M,True,6987,1709652272
6E,CTC43495,FLO-PRO002,False,0,1724772710
6E,PAQ72383,FLO-PRO114M,False,354,1705518784
6E,PAW71440,FLO-PRO114M,True,8184,1717001544
6E,PAU80617,FLO-PRO114M,True,5125,1712066789
6F,PAW28497,FLO-PRO114M,True,7677,1712586899
6F,PAW73285,FLO-PRO114M,True,7724,1719246426
6F,PAU30863,FLO-PRO114M,True,8302,1709659928
6F,PAU57106,FLO-PRO114M,True,5004,1721315899
6F,PAW28326,FLO-PRO114M,True,8229,1711379945
6F,PAW56374,FLO-PRO114M,True,7442,1720452368
6F,PAU50075,FLO-PRO114M,True,6940,1710172037
6F,PAW73580,FLO-PRO114M,True,6732,1718125943
6F,PAW73138,FLO-PRO114M,True,6780,1717600110
6F,PAS24550,FLO-PRO114M,True,7148,1699980012
6F,PAU50282,FLO-PRO114M,True,7596,1706023642
6F,PAY78045,FLO-PRO114M,True,5698,1723641160
6F,PAW73614,FLO-PRO114M,True,8148,1717001541
6F,PAU32024,FLO-PRO114M,True,7968,1702913999
6F,PAS65502,FLO-PRO114M,True,6962,1709226760
6F,PAS65522,FLO-PRO114M,True,5559,1721322310
6F,PAQ23913,FLO-PRO002,True,8428,1697809791
6F,PAS39456,FLO-PRO114M,True,7755,1697640127
6F,PAQ72555,FLO-PRO114M,True,6920,1700490531
6F,PAU29908,FLO-PRO114M,True,7973,1708441645
6F,PAS65854,FLO-PRO114M,True,7620,1700497649
6F,PAW19102,FLO-PRO114M,False,3156,1711373547
6F,PAQ87343,FLO-PRO114M,True,6063,1721325320
6F,PAW63517,FLO-PRO114M,True,7161,1716394691
6F,PAS38871,FLO-PRO114M,False,4764,1721326844
6F,PAW73504,FLO-PRO114M,True,6768,1718212752
6F,PAS64698,FLO-PRO114M,True,6588,1709139225
6F,PAW23916,FLO-PRO114M,True,7133,1710945317
6F,PAU43571,FLO-PRO114M,True,7469,1709054952
6F,PAQ58421,FLO-PRO114M,True,7389,1701700601
6F,PAS46534,FLO-PRO114M,True,6780,1699282608
6F,PAQ00081,FLO-PRO114M,True,6740,1712588759
6F,PAS65673,FLO-PRO114M,True,7310,1709050482
6F,PAW73720,FLO-PRO114M,True,6261,1721323702
6F,PAW70786,FLO-PRO114M,True,8216,1714483719
6F,PAU49185,FLO-PRO114M,True,7117,1709652282
6F,PAW65067,FLO-PRO114M,True,7664,1720724151
6F,PAS47005,FLO-PRO114M,True,5850,1711989281
6F,PAQ70704,FLO-PRO114M,True,7956,1699887833
6F,PAQ75019,FLO-PRO114M,True,6780,1699368453
6F,PAS60633,FLO-PRO114M,True,6987,1701096375
6F,PAU54583,FLO-PRO114M,True,7511,1707239144
6F,PAU28937,FLO-PRO114M,True,6538,1721319946
6F,CTC43509,FLO-PRO002,False,0,1724772701
6F,PAU49136,FLO-PRO114M,True,7107,1708532931
6F,PAW63058,FLO-PRO114M,True,7437,1715619654
6F,PAQ70365,FLO-PRO114M,True,6749,1701103564
6F,PAQ62743,FLO-PRO114M,True,6733,1705513438
6F,PAQ53378,FLO-PRO114M,True,6518,1717521166
6F,PAW56806,FLO-PRO114M,True,6512,1725626367
6F,PAU81040,FLO-PRO114M,True,5816,1712066792
6F,PAY06335,FLO-PRO114M,True,7949,1725374884
6F,PAQ72806,FLO-PRO114M,True,6628,1705518784
6F,PAU70549,FLO-PRO114M,True,5405,1709052089
6F,PAW96265,FLO-PRO114M,True,6520,1720789827
6F,PAO12935,FLO-PRO114M,False,3720,1713966541
6F,PAQ72728,FLO-PRO114M,True,6595,1700493141
6F,PAW22894,FLO-PRO114M,True,7205,1720722482
6F,PAU49958,FLO-PRO114M,True,6877,1708454045
6F,PAY07639,FLO-PRO114M,True,7976,1727193274
6F,PAW68522,FLO-PRO114M,True,6779,1720543838
6F,PAQ74962,FLO-PRO114M,True,5328,1701877394
6F,PAW73132,FLO-PRO114M,True,8011,1718120675
6F,PAS59944,FLO-PRO114M,True,7211,1702924649
6F,PAS60956,FLO-PRO114M,True,5629,1701101032
6F,PAU54828,FLO-PRO114M,True,6953,1709657244
6F,PAG71406,FLO-PRO002,True,6545,1698157721
6F,PAW72138,FLO-PRO114M,True,6451,1713976559
6F,PAY60303,FLO-PRO114M,True,7359,1722353011
6F,PAQ74437,FLO-PRO114M,True,7041,1701271319
6G,PAQ61577,FLO-PRO114M,True,7016,1701700603
6G,PAW71128,FLO-PRO114M,True,6745,1721319950
6G,PAQ74455,FLO-PRO114M,True,8308,1699368453
6G,PAW56568,FLO-PRO114M,True,6421,1720452366
6G,PAW73170,FLO-PRO114M,True,8137,1718120672
6G,PAW23453,FLO-PRO114M,True,6693,1712586894
6G,PAQ01388,FLO-PRO114M,True,7171,1717521164
6G,PAQ61443,FLO-PRO114M,True,6836,1701103564
6G,PAS59977,FLO-PRO114M,True,6696,1701101037
6G,PAU28002,FLO-PRO114M,True,6935,1708441644
6G,PAW81257,FLO-PRO114M,True,5831,1721323702
6G,PAY04135,FLO-PRO114M,True,6406,1725626365
6G,PAY09324,FLO-PRO114M,True,5112,1725381249
6G,PAU70269,FLO-PRO114M,True,5785,1709052091
6G,PAS31642,FLO-PRO114M,False,0,1721326832
6G,PAU51094,FLO-PRO114M,True,7885,1706023639
6G,PAM08329,FLO-PRO002,True,6881,1698157722
6G,PAU53593,FLO-PRO114M,True,6910,1707239144
6G,PAW22294,FLO-PRO114M,True,6879,1720722485
6G,PAS57447,FLO-PRO114M,True,6049,1701877399
6G,PAS57447,FLO-PRO114M,True,6477,1699980009
6G,PAU49934,FLO-PRO114M,True,6911,1708454048
6G,PAW76849,FLO-PRO114M,True,6381,1720789823
6G,PAS65865,FLO-PRO114M,True,7793,1709050490
6G,PAS59162,FLO-PRO114M,True,6400,1709226765
6G,PAW19177,FLO-PRO114M,True,7417,1711373552
6G,PAU70536,FLO-PRO114M,True,5101,1721315914
6G,PAU32373,FLO-PRO114M,True,7808,1709659935
6G,PAO96917,FLO-PRO114M,False,0,1712588759
6G,PAW28207,FLO-PRO114M,True,8157,1711379940
6G,PAW63427,FLO-PRO114M,True,7610,1716394684
6G,PAQ63823,FLO-PRO114M,True,7426,1705513437
6G,PAW28395,FLO-PRO114M,True,7898,1710945318
6G,PAW73565,FLO-PRO114M,True,7508,1718212752
6G,PAQ70065,FLO-PRO114M,True,6877,1699282611
6G,PAQ74134,FLO-PRO114M,True,7724,1701271323
6G,PAY54584,FLO-PRO114M,True,6194,1722353016
6G,PAW73310,FLO-PRO114M,True,6734,1717600110
6G,PAU54756,FLO-PRO114M,True,6874,1709657243
6G,PAW25041,FLO-PRO114M,True,7477,1710252657
6G,PAU31820,FLO-PRO114M,True,8374,1702914006
6G,PAY87657,FLO-PRO114M,True,7822,1723641173
6G,PAS46345,FLO-PRO114M,False,4389,1712590367
6G,PAQ81105,FLO-PRO114M,True,5495,1721325326
6G,PAW70584,FLO-PRO114M,True,6831,1720543839
6G,PAU80653,FLO-PRO114M,True,5514,1712066784
6G,PAS32117,FLO-PRO114M,True,7006,1697640120
6G,PBA01348,FLO-PRO114M,True,7561,1723651055
6G,CTC43558,FLO-PRO002,False,0,1724772703
6G,PAU31663,FLO-PRO114M,True,6046,1711989278
6G,PAY16838,FLO-PRO114M,False,0,1727193270
6G,PAU30291,FLO-PRO114M,True,7776,1709652276
6G,PAW25167,FLO-PRO114M,True,7628,1710172035
6G,PAQ40386,FLO-PRO002,False,153,1697809688
6G,PAS65854,FLO-PRO114M,True,7193,1701096380
6G,PAS65820,FLO-PRO114M,True,7960,1700497650
6G,PAQ72883,FLO-PRO114M,True,7816,1699887831
6G,PAU48322,FLO-PRO114M,True,5546,1708532922
6G,PAQ72573,FLO-PRO114M,True,6320,1705518781
6G,PAS63748,FLO-PRO114M,True,6052,1709139221
6G,PAO91792,FLO-PRO114M,False,4079,1723649391
6G,PAU43374,FLO-PRO114M,True,7793,1709054953
6G,PAY09324,FLO-PRO114M,False,0,1725374873
6G,PAS58823,FLO-PRO114M,True,5673,1721322305
6G,PAW70972,FLO-PRO114M,True,7337,1715619657
6G,PAW73288,FLO-PRO114M,True,8138,1719246423
6G,PAW71453,FLO-PRO114M,True,7461,1717001540
6G,PAW70778,FLO-PRO114M,True,7844,1714483720
6H,PAO92628,FLO-PRO114M,False,0,1712588757
6H,PAY54391,FLO-PRO114M,False,0,1722353008
6H,PAU51409,FLO-PRO114M,True,7789,1706023640
6H,PAS62513,FLO-PRO114M,True,7693,1700497650
6H,PAU32055,FLO-PRO114M,True,8416,1702914005
6H,PAS39778,FLO-PRO114M,True,6932,1697640124
6H,PAS64342,FLO-PRO114M,True,5701,1709139218
6H,PAQ61963,FLO-PRO114M,True,6183,1711990881
6H,PAW25368,FLO-PRO114M,True,7836,1710172041
6H,PAW70764,FLO-PRO114M,True,7930,1714483720
6H,PAU30503,FLO-PRO114M,True,6581,1709652269
6H,PAS58826,FLO-PRO114M,True,6269,1701101033
6H,PAW71116,FLO-PRO114M,True,6243,1721319959
6H,PAW70743,FLO-PRO114M,True,7601,1713976561
6H,PAW28708,FLO-PRO114M,True,8579,1712586901
6H,PAU31744,FLO-PRO114M,False,4623,1721315902
6H,PAS54624,FLO-PRO114M,True,8766,1699980010
6H,PAQ61963,FLO-PRO114M,True,6229,1711989283
6H,PAW28218,FLO-PRO114M,True,7787,1711379942
6H,PAO13031,FLO-PRO114M,True,6177,1713966616
6H,PAU29034,FLO-PRO114M,True,8015,1709659931
6H,PAQ63356,FLO-PRO114M,True,7365,1705518783
6H,PAU44878,FLO-PRO114M,True,7119,1710175429
6H,PAS63729,FLO-PRO114M,True,6518,1721322306
6H,PAQ62489,FLO-PRO114M,True,6636,1701700605
6H,PAU80987,FLO-PRO114M,False,220,1712066783
6H,PAS44232,FLO-PRO114M,False,3993,1712590367
6H,PAQ72696,FLO-PRO114M,True,6188,1701877392
6H,PAY16766,FLO-PRO114M,True,6709,1727193278
6H,PAS65635,FLO-PRO114M,True,5758,1709226762
6H,PAS31559,FLO-PRO114M,True,6268,1718125941
6H,PAQ08495,FLO-PRO114M,False,3256,1723649454
6H,PAW73145,FLO-PRO114M,True,8044,1717001542
6H,PAY06428,FLO-PRO114M,True,7319,1725374877
6H,CTC42386,FLO-PRO002,False,0,1724772696
6H,PAU29823,FLO-PRO114M,True,8005,1708441648
6H,PAQ74948,FLO-PRO114M,True,7381,1699368462
6H,PAQ73992,FLO-PRO114M,True,5262,1699282614
6H,PAU49166,FLO-PRO114M,True,7650,1708532932
6H,PAS43789,FLO-PRO114M,False,0,1721326840
6H,PAW73381,FLO-PRO114M,True,7600,1718120567
6H,PAS65372,FLO-PRO114M,True,7854,1709050495
6H,PBA01353,FLO-PRO114M,True,7648,1723651056
6H,PAW22592,FLO-PRO114M,False,437,1720722477
6H,PAU49988,FLO-PRO114M,True,6936,1708454050
6H,PAQ83386,FLO-PRO114M,False,0,1721325319
6H,PAW73478,FLO-PRO114M,True,7828,1718212754
6H,PAW70944,FLO-PRO114M,True,6384,1715619654
6H,PAQ61695,FLO-PRO114M,True,8057,1701271329
6H,PAU70344,FLO-PRO114M,True,5644,1709052092
6H,PAQ61277,FLO-PRO114M,True,7646,1699887830
6H,PAM74549,FLO-PRO002,True,6401,1698157717
6H,PAW28822,FLO-PRO114M,True,7530,1710945314
6H,PAW65027,FLO-PRO114M,True,6484,1717521057
6H,PAW81285,FLO-PRO114M,True,6191,1720789824
6H,PAQ62628,FLO-PRO114M,True,7701,1705513441
6H,PAQ72340,FLO-PRO114M,True,7177,1699985014
6H,PAM68191,FLO-PRO002,True,6778,1697809841
6H,PAY87059,FLO-PRO114M,False,0,1723641166
6H,PAW80779,FLO-PRO114M,False,0,1721323692
6H,PAW19377,FLO-PRO114M,True,7637,1711373549
6H,PAQ72429,FLO-PRO114M,True,6918,1701103563
6H,PAQ74510,FLO-PRO114M,True,7416,1701096381
6H,PAW68450,FLO-PRO114M,True,7254,1720543843
6H,PAW56376,FLO-PRO114M,True,7079,1720452367
6H,PAW25428,FLO-PRO114M,True,7978,1710252657
6H,PAU50421,FLO-PRO114M,True,6792,1707239142
6H,PAW73325,FLO-PRO114M,True,7796,1719246421
6H,PAW86371,FLO-PRO114M,True,6455,1725626361
6H,PAW63319,FLO-PRO114M,True,6884,1716394688
1A,PAW62507,FLO-PRO114M,True,5692,1718974509
1A,PAW63136,FLO-PRO114M,True,6769,1715711072
1A,PAW19366,FLO-PRO114M,True,7334,1711374353
1A,PAU30812,FLO-PRO114M,True,7200,1709045423
1A,PAW71694,FLO-PRO114M,True,7651,1717005440
1A,PAW22756,FLO-PRO114M,True,6282,1720447729
1A,PAU50648,FLO-PRO114M,True,6587,1714660596
1A,PAW20375,FLO-PRO114M,True,6788,1713969405
1A,PAY60308,FLO-PRO114M,False,4491,1721219040
1A,PAS45678,FLO-PRO114M,True,5623,1711121398
1A,PAS64261,FLO-PRO114M,True,6259,1708700632
1A,PAW73172,FLO-PRO114M,True,6597,1718107901
1A,PAW28253,FLO-PRO114M,True,7312,1712666463
1A,PAS44652,FLO-PRO114M,True,6316,1723049334
1A,PAW33122,FLO-PRO114M,True,6910,1715771956
1A,PAS46748,FLO-PRO114M,True,5462,1710513061
1A,PAS31322,FLO-PRO114M,True,6107,1717772691
1A,PAW64151,FLO-PRO114M,True,6256,1719851260
1A,PAY13333,FLO-PRO114M,True,6922,1728402812
1A,PAY07259,FLO-PRO114M,True,6366,1728404479
1B,PAW28766,FLO-PRO114M,True,7670,1712666573
1B,PAW73358,FLO-PRO114M,True,8411,1718107800
1B,PAW64271,FLO-PRO114M,True,6718,1715711599
1B,PAW65027,FLO-PRO114M,True,6919,1717005435
1B,PAW60754,FLO-PRO114M,False,4161,1715771955
1B,PAW71064,FLO-PRO114M,True,6131,1718974503
1B,PAW20354,FLO-PRO114M,True,6825,1713969407
1B,PAW63319,FLO-PRO114M,True,6638,1719851259
1B,PAS62498,FLO-PRO114M,True,5605,1711121395
1B,PAU49941,FLO-PRO114M,True,6093,1709045429
1B,PAS45297,FLO-PRO114M,True,6004,1710513065
1B,PAW20368,FLO-PRO114M,True,7848,1711374350
1B,PAS33248,FLO-PRO114M,True,6187,1717772692
1B,PAW22708,FLO-PRO114M,False,1444,1720447734
1B,PAU32287,FLO-PRO114M,True,6706,1714660594
1B,PAU29816,FLO-PRO114M,True,7959,1709047679
1B,PAU80723,FLO-PRO114M,True,6056,1723049336
1B,PAS62491,FLO-PRO114M,True,6716,1708700631
1B,PAY60252,FLO-PRO114M,True,6793,1721219036
1B,PAY58292,FLO-PRO114M,True,7330,1728402804
1B,PAY16814,FLO-PRO114M,False,0,1728404479
1C,PAU27090,FLO-PRO114M,True,7178,1709051257
1C,PAU28116,FLO-PRO114M,True,6000,1718974503
1C,PAS31649,FLO-PRO114M,True,6083,1717772645
1C,PAW63089,FLO-PRO114M,True,7117,1715711597
1C,PAS46405,FLO-PRO114M,True,5014,1710513065
1C,PAS62180,FLO-PRO114M,True,6623,1708700632
1C,PAW22748,FLO-PRO114M,False,1739,1720447727
1C,PAY60522,FLO-PRO114M,True,8375,1721219041
1C,PAW73161,FLO-PRO114M,True,6499,1719234692
1C,PAU28927,FLO-PRO114M,True,5972,1714660497
1C,PAW28689,FLO-PRO114M,True,7604,1712666574
1C,PAW29682,FLO-PRO114M,True,6650,1719851215
1C,PAW61146,FLO-PRO114M,True,6299,1715771952
1C,PAW73701,FLO-PRO114M,True,8133,1717005440
1C,PAS32254,FLO-PRO114M,True,6096,1711121397
1C,PAW17488,FLO-PRO114M,True,7101,1711374351
1C,PAS32441,FLO-PRO114M,True,6013,1723049282
1C,PAU49917,FLO-PRO114M,True,6847,1709045426
1C,PAW73380,FLO-PRO114M,True,7849,1718107905
1C,PAY54305,FLO-PRO114M,True,6722,1728402804
1D,PAW62660,FLO-PRO114M,True,6418,1719851256
1D,PAY60310,FLO-PRO114M,True,6722,1721219041
1D,PAU50447,FLO-PRO114M,True,5658,1709645822
1D,PAS60058,FLO-PRO114M,True,5523,1711121389
1D,PAW19396,FLO-PRO114M,True,7991,1711374356
1D,PAS45810,FLO-PRO114M,True,5246,1710513060
1D,PAW73618,FLO-PRO114M,True,7832,1717005395
1D,PAS33256,FLO-PRO114M,True,6053,1717772684
